PMT_ID,CircleNo,PositionNo,UpOrDown(0=Up 1=Down),PMTType,Channel(0-2),X,Y,Z,Theta,Phi,GCU,BECID,RMU_ID,RMU_2nd
6710,10,43,0,2,1,-6576.18,-17776.4,4293.386,77.2368,-110.3014,2582,28.0,6,6.0-3.0
6711,10,44,0,2,0,-6063.53,-17957.8,4293.386,77.2369,-108.6575,2582,28.0,6,6.0-3.0
6712,10,45,0,2,2,-5545.89,-18124.3,4293.386,77.2368,-107.0137,4553,136.0,7,7.0-3.0
6713,10,46,0,2,1,-5023.69,-18275.9,4293.386,77.2368,-105.3699,4553,136.0,7,7.0-3.0
6714,10,47,0,2,0,-4497.35,-18412.5,4293.386,77.2368,-103.726,4553,136.0,7,7.0-3.0
6715,10,48,0,2,2,-3967.31,-18534.0,4293.386,77.2369,-102.0822,3856,136.0,7,7.0-3.0
6716,10,49,0,2,1,-3434.01,-18640.1,4293.386,77.2368,-100.4384,3856,136.0,7,7.0-3.0
6717,10,50,0,2,0,-2897.87,-18731.0,4293.386,77.2369,-98.7945,3856,136.0,7,7.0-3.0
6718,10,51,0,2,2,-2359.36,-18806.4,4293.386,77.2368,-97.1507,3500,136.0,7,7.0-3.0
6719,10,52,0,2,1,-1818.9,-18866.3,4293.386,77.2368,-95.5069,3500,136.0,7,7.0-3.0
6720,10,53,0,2,0,-1276.94,-18910.8,4293.386,77.2369,-93.863,3500,136.0,7,7.0-3.0
6721,10,54,0,2,0,-733.935,-18939.6,4293.386,77.2368,-92.2192,4178,136.0,7,7.0-3.0
6722,10,55,0,2,1,-190.324,-18952.9,4293.386,77.2369,-90.5753,4178,136.0,7,7.0-3.0
6723,10,56,0,2,2,353.4447,-18950.5,4293.386,77.2368,-88.9315,4178,136.0,7,7.0-3.0
6724,10,57,0,2,2,896.9205,-18932.6,4293.386,77.2369,-87.2877,3653,99.0,6,6.0-3.0
6725,10,58,0,2,1,1439.659,-18899.1,4293.386,77.2369,-85.6438,3653,99.0,6,6.0-3.0
6726,10,59,0,2,0,1981.212,-18850.0,4293.386,77.2369,-84.0,3653,99.0,6,6.0-3.0
6727,10,60,0,2,2,2521.135,-18785.4,4293.386,77.2368,-82.3562,3680,99.0,6,6.0-3.0
6728,10,61,0,2,1,3058.985,-18705.3,4293.386,77.2368,-80.7123,3680,99.0,6,6.0-3.0
6729,10,62,0,2,0,3594.315,-18609.9,4293.386,77.2368,-79.0685,3680,99.0,6,6.0-3.0
6730,10,63,0,2,2,4126.686,-18499.1,4293.386,77.2368,-77.4246,3546,99.0,6,6.0-3.0
6731,10,64,0,2,1,4655.661,-18373.1,4293.386,77.2368,-75.7808,3546,99.0,6,6.0-3.0
6732,10,65,0,2,0,5180.804,-18232.0,4293.386,77.2368,-74.137,3546,99.0,6,6.0-3.0
6733,10,66,0,2,2,5701.685,-18075.9,4293.386,77.2368,-72.4932,2944,99.0,6,6.0-3.0
6734,10,67,0,2,1,6217.871,-17904.9,4293.386,77.2368,-70.8493,2944,99.0,6,6.0-3.0
6735,10,68,0,2,0,6728.939,-17719.2,4293.386,77.2369,-69.2055,2944,99.0,6,6.0-3.0
6736,10,69,0,2,0,7234.469,-17518.8,4293.386,77.2368,-67.5616,3379,30.0,6,6.0-3.0
6737,10,70,0,2,1,7734.044,-17304.1,4293.386,77.2368,-65.9178,3379,30.0,6,6.0-3.0
6738,10,71,0,2,2,8227.253,-17075.1,4293.386,77.2368,-64.274,3379,30.0,6,6.0-3.0
6739,10,72,0,2,2,8713.691,-16832.1,4293.386,77.2369,-62.6302,4757,30.0,6,6.0-3.0
6740,10,73,0,2,1,9192.956,-16575.2,4293.386,77.2369,-60.9863,4757,30.0,6,6.0-3.0
6741,10,74,0,2,0,9664.655,-16304.7,4293.386,77.2369,-59.3425,4757,30.0,6,6.0-3.0
6742,10,75,0,2,0,10128.4,-16020.7,4293.386,77.2368,-57.6986,4213,30.0,6,6.0-3.0
6743,10,76,0,2,1,10583.81,-15723.6,4293.386,77.2369,-56.0549,4213,30.0,6,6.0-3.0
6744,10,77,0,2,2,11030.5,-15413.5,4293.386,77.2369,-54.411,4213,30.0,6,6.0-3.0
6745,10,78,0,2,2,11468.12,-15090.7,4293.386,77.2368,-52.7671,3660,30.0,6,6.0-3.0
6746,10,79,0,2,1,11896.3,-14755.5,4293.386,77.2368,-51.1233,3660,30.0,6,6.0-3.0
6747,10,80,0,2,0,12314.69,-14408.2,4293.386,77.2369,-49.4795,3660,30.0,6,6.0-3.0
6748,10,81,0,2,2,12722.94,-14049.0,4293.386,77.2369,-47.8356,4391,154.0,7,7.0-3.0
6749,10,82,0,2,1,13120.72,-13678.2,4293.386,77.2368,-46.1917,4391,154.0,7,7.0-3.0
6750,10,83,0,2,0,13507.7,-13296.2,4293.386,77.2368,-44.5479,4391,154.0,7,7.0-3.0
6751,10,84,0,2,2,13883.56,-12903.3,4293.386,77.2369,-42.9042,3310,154.0,7,7.0-3.0
6752,10,85,0,2,1,14247.99,-12499.7,4293.386,77.2369,-41.2603,3310,154.0,7,7.0-3.0
6753,10,86,0,2,0,14600.7,-12085.8,4293.386,77.2368,-39.6164,3310,154.0,7,7.0-3.0
6754,10,87,0,2,2,14941.39,-11662.0,4293.386,77.2368,-37.9726,7108,154.0,7,7.0-3.0
6755,10,88,0,2,1,15269.78,-11228.6,4293.386,77.2369,-36.3288,7108,154.0,7,7.0-3.0
6756,10,89,0,2,0,15585.61,-10785.9,4293.386,77.2368,-34.6849,7108,154.0,7,7.0-3.0
6757,10,90,0,2,0,15888.6,-10334.4,4293.386,77.2368,-33.0411,7509,154.0,7,7.0-3.0
6758,10,91,0,2,1,16178.52,-9874.35,4293.386,77.2368,-31.3973,7509,154.0,7,7.0-3.0
6759,10,92,0,2,2,16455.12,-9406.18,4293.386,77.2368,-29.7534,7509,154.0,7,7.0-3.0
6760,10,93,0,2,2,16718.18,-8930.27,4293.386,77.2368,-28.1096,6836,39.0,7,7.0-2.0
6761,10,94,0,2,1,16967.48,-8447.01,4293.386,77.2368,-26.4657,6836,39.0,7,7.0-2.0
6762,10,95,0,2,0,17202.81,-7956.8,4293.386,77.2368,-24.8219,6836,39.0,7,7.0-2.0
6763,10,96,0,2,2,17423.98,-7460.04,4293.386,77.2368,-23.1781,2146,39.0,7,7.0-2.0
6764,10,97,0,2,1,17630.81,-6957.14,4293.386,77.2368,-21.5343,2146,39.0,7,7.0-2.0
6765,10,98,0,2,0,17823.13,-6448.51,4293.386,77.2368,-19.8904,2146,39.0,7,7.0-2.0
6766,10,99,0,2,2,18000.78,-5934.57,4293.386,77.2368,-18.2466,1912,39.0,7,7.0-2.0
6767,10,100,0,2,1,18163.61,-5415.75,4293.386,77.2368,-16.6027,1912,39.0,7,7.0-2.0
6768,10,101,0,2,0,18311.5,-4892.47,4293.386,77.2368,-14.9589,1912,39.0,7,7.0-2.0
6769,10,102,0,2,2,18444.31,-4365.17,4293.386,77.2368,-13.3151,2872,39.0,7,7.0-2.0
6770,10,103,0,2,1,18561.94,-3834.27,4293.386,77.2368,-11.6712,2872,39.0,7,7.0-2.0
6771,10,104,0,2,0,18664.29,-3300.22,4293.386,77.2368,-10.0274,2872,39.0,7,7.0-2.0
6772,10,105,0,2,0,18751.28,-2763.45,4293.386,77.2368,-8.3836,3033,39.0,7,7.0-2.0
6773,10,106,0,2,1,18822.84,-2224.41,4293.386,77.2368,-6.7397,3033,39.0,7,7.0-2.0
6774,10,107,0,2,2,18878.9,-1683.53,4293.386,77.2368,-5.0959,3033,39.0,7,7.0-2.0
6775,10,108,0,2,2,18919.43,-1141.27,4293.386,77.2368,-3.452,2285,33.0,1,1.0-1.0
6776,10,109,0,2,1,18944.38,-598.073,4293.386,77.2368,-1.8082,2285,33.0,1,1.0-1.0
6777,10,110,0,2,0,18953.74,-54.3818,4293.386,77.2368,-0.1644,2285,33.0,1,1.0-1.0
6778,10,111,0,2,2,18947.5,489.3579,4293.386,77.2368,1.4795,3347,33.0,1,1.0-1.0
6779,10,112,0,2,1,18925.66,1032.691,4293.386,77.2368,3.1233,3347,33.0,1,1.0-1.0
6780,10,113,0,2,0,18888.25,1575.175,4293.386,77.2368,4.7671,3347,33.0,1,1.0-1.0
6781,10,114,0,2,2,18835.29,2116.363,4293.386,77.2368,6.411,3095,33.0,1,1.0-1.0
6782,10,115,0,2,1,18766.83,2655.808,4293.386,77.2368,8.0548,3095,33.0,1,1.0-1.0
6783,10,116,0,2,0,18682.92,3193.07,4293.386,77.2368,9.6986,3095,33.0,1,1.0-1.0
6784,10,117,0,2,2,18583.63,3727.702,4293.386,77.2368,11.3425,2103,34.0,1,1.0-2.0
6785,10,118,0,2,1,18469.05,4259.265,4293.386,77.2368,12.9863,2103,34.0,1,1.0-2.0
6786,10,119,0,2,0,18339.27,4787.323,4293.386,77.2368,14.6301,2103,34.0,1,1.0-2.0
6787,10,120,0,2,0,18194.39,5311.439,4293.386,77.2368,16.274,1599,34.0,1,1.0-2.0
6788,10,121,0,2,1,18034.53,5831.188,4293.386,77.2368,17.9178,1599,34.0,1,1.0-2.0
6789,10,122,0,2,2,17859.84,6346.134,4293.386,77.2368,19.5616,1599,34.0,1,1.0-2.0
6790,10,123,0,2,2,17670.44,6855.857,4293.386,77.2368,21.2055,1927,34.0,1,1.0-2.0
6791,10,124,0,2,1,17466.5,7359.937,4293.386,77.2368,22.8493,1927,34.0,1,1.0-2.0
6792,10,125,0,2,0,17248.18,7857.958,4293.386,77.2368,24.4931,1927,34.0,1,1.0-2.0
6793,10,126,0,2,2,17015.66,8349.512,4293.386,77.2368,26.137,7209,34.0,1,1.0-2.0
6794,10,127,0,2,1,16769.14,8834.195,4293.386,77.2368,27.7808,7209,34.0,1,1.0-2.0
6795,10,128,0,2,0,16508.82,9311.605,4293.386,77.2368,29.4247,7209,34.0,1,1.0-2.0
6796,10,129,0,2,2,16234.91,9781.352,4293.386,77.2368,31.0685,7261,34.0,1,1.0-2.0
6797,10,130,0,2,1,15947.64,10243.05,4293.386,77.2368,32.7123,7261,34.0,1,1.0-2.0
6798,10,131,0,2,0,15647.24,10696.31,4293.386,77.2368,34.3562,7261,34.0,1,1.0-2.0
6799,10,132,0,2,2,15333.96,11140.78,4293.386,77.2368,36.0,4080,51.0,1,1.0-3.0
6800,10,133,0,2,1,15008.06,11576.07,4293.386,77.2368,37.6438,4080,51.0,1,1.0-3.0
6801,10,134,0,2,0,14669.81,12001.83,4293.386,77.2368,39.2877,4080,51.0,1,1.0-3.0
6802,10,135,0,2,2,14319.48,12417.72,4293.386,77.2368,40.9315,4146,51.0,1,1.0-3.0
6803,10,136,0,2,1,13957.37,12823.38,4293.386,77.2368,42.5753,4146,51.0,1,1.0-3.0
6804,10,137,0,2,0,13583.77,13218.49,4293.386,77.2368,44.2192,4146,51.0,1,1.0-3.0
6805,10,138,0,2,2,13198.99,13602.72,4293.386,77.2368,45.863,4445,51.0,1,1.0-3.0
6806,10,139,0,2,1,12803.34,13975.75,4293.386,77.2368,47.5069,4445,51.0,1,1.0-3.0
6807,10,140,0,2,0,12397.16,14337.28,4293.386,77.2368,49.1507,4445,51.0,1,1.0-3.0
6808,10,141,0,2,0,11980.77,14687.01,4293.386,77.2368,50.7945,5825,51.0,1,1.0-3.0
6809,10,142,0,2,1,11554.52,15024.65,4293.386,77.2368,52.4384,5825,51.0,1,1.0-3.0
6810,10,143,0,2,2,11118.76,15349.93,4293.386,77.2368,54.0822,5825,51.0,1,1.0-3.0
6811,10,144,0,2,2,10673.85,15662.57,4293.386,77.2368,55.726,4132,129.0,2,2.0-1.0
6812,10,145,0,2,1,10220.16,15962.32,4293.386,77.2368,57.3699,4132,129.0,2,2.0-1.0
6813,10,146,0,2,0,9758.052,16248.93,4293.386,77.2368,59.0137,4132,129.0,2,2.0-1.0
6814,10,147,0,2,2,9287.912,16522.16,4293.386,77.2368,60.6575,3120,129.0,2,2.0-1.0
6815,10,148,0,2,1,8810.128,16781.8,4293.386,77.2368,62.3014,3120,129.0,2,2.0-1.0
6816,10,149,0,2,0,8325.092,17027.63,4293.386,77.2368,63.9452,3120,129.0,2,2.0-1.0
6817,10,150,0,2,2,7833.206,17259.43,4293.386,77.2368,65.589,3255,129.0,2,2.0-1.0
6818,10,151,0,2,1,7334.871,17477.04,4293.386,77.2368,67.2329,3255,129.0,2,2.0-1.0
6819,10,152,0,2,0,6830.499,17680.26,4293.386,77.2368,68.8767,3255,129.0,2,2.0-1.0
6820,10,153,0,2,2,6320.505,17868.92,4293.386,77.2368,70.5205,3157,129.0,2,2.0-1.0
6821,10,154,0,2,1,5805.309,18042.88,4293.386,77.2368,72.1644,3157,129.0,2,2.0-1.0
6822,10,155,0,2,0,5285.334,18201.99,4293.386,77.2368,73.8082,3157,129.0,2,2.0-1.0
6823,10,156,0,2,0,4761.009,18346.12,4293.386,77.2368,75.4521,4162,141.0,2,2.0-3.0
6824,10,157,0,2,1,4232.765,18475.14,4293.386,77.2368,77.0959,4162,141.0,2,2.0-3.0
6825,10,158,0,2,2,3701.039,18588.96,4293.386,77.2368,78.7397,4162,141.0,2,2.0-3.0
6826,10,159,0,2,2,3166.266,18687.48,4293.386,77.2368,80.3836,3386,141.0,2,2.0-3.0
6827,10,160,0,2,1,2628.887,18770.62,4293.386,77.2368,82.0274,3386,141.0,2,2.0-3.0
6828,10,161,0,2,0,2089.342,18838.31,4293.386,77.2368,83.6712,3386,141.0,2,2.0-3.0
6829,10,162,0,2,2,1548.079,18890.49,4293.386,77.2368,85.3151,5916,141.0,2,2.0-3.0
6830,10,163,0,2,1,1005.543,18927.13,4293.386,77.2368,86.9589,5916,141.0,2,2.0-3.0
6831,10,164,0,2,0,462.1776,18948.18,4293.386,77.2368,88.6027,5916,141.0,2,2.0-3.0
6832,10,165,0,2,2,-81.5678,18953.64,4293.386,77.2368,90.2466,5748,141.0,2,2.0-3.0
6833,10,166,0,2,1,-625.246,18943.5,4293.386,77.2368,91.8904,5748,141.0,2,2.0-3.0
6834,10,167,0,2,0,-1168.41,18917.77,4293.386,77.2368,93.5342,5748,141.0,2,2.0-3.0
6835,10,168,0,2,2,-1710.61,18876.47,4293.386,77.2368,95.1781,4023,79.0,2,2.0-3.0
6836,10,169,0,2,1,-2251.41,18819.63,4293.386,77.2368,96.8219,4023,79.0,2,2.0-3.0
6837,10,170,0,2,0,-2790.35,18747.3,4293.386,77.2368,98.4658,4023,79.0,2,2.0-3.0
6838,10,171,0,2,0,-3326.99,18659.54,4293.386,77.2368,100.1096,4559,79.0,2,2.0-3.0
6839,10,172,0,2,1,-3860.9,18556.42,4293.386,77.2368,101.7534,4559,79.0,2,2.0-3.0
6840,10,173,0,2,2,-4391.63,18438.03,4293.386,77.2368,103.3973,4559,79.0,2,2.0-3.0
6841,10,174,0,2,2,-4918.74,18304.46,4293.386,77.2368,105.0411,3267,79.0,2,2.0-3.0
6842,10,175,0,2,1,-5441.8,18155.82,4293.386,77.2368,106.6849,3267,79.0,2,2.0-3.0
6843,10,176,0,2,0,-5960.39,17992.25,4293.386,77.2368,108.3288,3267,79.0,2,2.0-3.0
6844,10,177,0,2,2,-6474.07,17813.86,4293.386,77.2368,109.9726,3140,79.0,2,2.0-3.0
6845,10,178,0,2,1,-6982.42,17620.81,4293.386,77.2368,111.6164,3140,79.0,2,2.0-3.0
6846,10,179,0,2,0,-7485.03,17413.26,4293.386,77.2368,113.2603,3140,79.0,2,2.0-3.0
6847,10,180,0,2,2,-7981.47,17191.37,4293.386,77.2368,114.9041,3018,24.0,3,3.0-1.0
6848,10,181,0,2,1,-8471.34,16955.34,4293.386,77.2368,116.5479,3018,24.0,3,3.0-1.0
6849,10,182,0,2,0,-8954.24,16705.35,4293.386,77.2368,118.1918,3018,24.0,3,3.0-1.0
6850,10,183,0,2,2,-9429.78,16441.61,4293.386,77.2368,119.8356,4891,24.0,3,3.0-1.0
6851,10,184,0,2,1,-9897.55,16164.34,4293.386,77.2368,121.4795,4891,24.0,3,3.0-1.0
6852,10,185,0,2,0,-10357.2,15873.76,4293.386,77.2369,123.1234,4891,24.0,3,3.0-1.0
6853,10,186,0,1,2,-10808.3,15570.12,4293.386,77.2369,124.7672,6139,24.0,3,3.0-1.0
6854,10,187,0,2,1,-11250.5,15253.66,4293.386,77.2369,126.411,6139,24.0,3,3.0-1.0
6855,10,188,0,2,0,-11683.4,14924.64,4293.386,77.2368,128.0548,6139,24.0,3,3.0-1.0
6856,10,189,0,2,2,-12106.7,14583.35,4293.386,77.2368,129.6985,3796,24.0,3,3.0-1.0
6857,10,190,0,2,1,-12520.1,14230.05,4293.386,77.2368,131.3425,3796,24.0,3,3.0-1.0
6858,10,191,0,2,0,-12923.2,13865.03,4293.386,77.2369,132.9864,3796,24.0,3,3.0-1.0
6859,10,192,0,2,0,-13315.6,13488.61,4293.386,77.2369,134.6302,4804,59.0,1,1.0-3.0
6860,10,193,0,2,1,-13697.0,13101.08,4293.386,77.2368,136.2739,4804,59.0,1,1.0-3.0
6861,10,194,0,2,2,-14067.2,12702.77,4293.386,77.2368,137.9178,4804,59.0,1,1.0-3.0
6862,10,195,0,2,2,-14425.8,12294.0,4293.386,77.2368,139.5616,3662,59.0,1,1.0-3.0
6863,10,196,0,2,1,-14772.6,11875.12,4293.386,77.2369,141.2055,3662,59.0,1,1.0-3.0
6864,10,197,0,2,0,-15107.1,11446.46,4293.386,77.2368,142.8492,3662,59.0,1,1.0-3.0
6865,10,198,0,2,2,-15429.3,11008.38,4293.386,77.2369,144.4932,7115,59.0,1,1.0-3.0
6866,10,199,0,2,1,-15738.7,10561.24,4293.386,77.2368,146.137,7115,59.0,1,1.0-3.0
6867,10,200,0,2,0,-16035.2,10105.41,4293.386,77.2368,147.7808,7115,59.0,1,1.0-3.0
6868,10,201,0,2,2,-16318.5,9641.254,4293.386,77.2368,149.4247,7373,59.0,1,1.0-3.0
6869,10,202,0,2,1,-16588.4,9169.167,4293.386,77.2369,151.0686,7373,59.0,1,1.0-3.0
6870,10,203,0,2,0,-16844.6,8689.534,4293.386,77.2369,152.7124,7373,59.0,1,1.0-3.0
6871,10,204,0,2,2,-17086.9,8202.746,4293.386,77.2368,154.3562,2328,112.0,1,1.0-1.0
6872,10,205,0,2,1,-17315.2,7709.21,4293.386,77.2369,156.0,2328,112.0,1,1.0-1.0
6873,10,206,0,2,0,-17529.2,7209.327,4293.386,77.2368,157.6438,2328,112.0,1,1.0-1.0
6874,10,207,0,2,0,-17728.8,6703.511,4293.386,77.2368,159.2877,1747,112.0,1,1.0-1.0
6875,10,208,0,2,1,-17913.8,6192.176,4293.386,77.2368,160.9315,1747,112.0,1,1.0-1.0
6876,10,209,0,2,2,-18084.1,5675.746,4293.386,77.2369,162.5754,1747,112.0,1,1.0-1.0
6877,10,210,0,2,2,-18239.4,5154.643,4293.386,77.2368,164.2192,2263,112.0,1,1.0-1.0
6878,10,211,0,2,1,-18379.8,4629.297,4293.386,77.2368,165.863,2263,112.0,1,1.0-1.0
6879,10,212,0,2,0,-18505.0,4100.142,4293.386,77.2368,167.5068,2263,112.0,1,1.0-1.0
6880,10,213,0,2,2,-18615.0,3567.614,4293.386,77.2368,169.1507,2951,112.0,1,1.0-1.0
6881,10,214,0,2,1,-18709.7,3032.148,4293.386,77.2368,170.7945,2951,112.0,1,1.0-1.0
6882,10,215,0,2,0,-18789.0,2494.186,4293.386,77.2368,172.4384,2951,112.0,1,1.0-1.0
6883,10,216,0,2,2,-18852.8,1954.17,4293.386,77.2368,174.0822,2920,86.0,1,1.0-1.0
6884,10,217,0,2,1,-18901.1,1412.548,4293.386,77.2368,175.726,2920,86.0,1,1.0-1.0
6885,10,218,0,2,0,-18933.9,869.7623,4293.386,77.2369,177.3699,2920,86.0,1,1.0-1.0
6886,10,219,0,2,2,-18951.0,326.2602,4293.386,77.2368,179.0137,914,86.0,1,1.0-1.0
6887,9,1,0,1,1,-19043.4,-491.833,3845.551,78.5871,-178.5206,6332,86.0,1,1.0-1.0
6888,9,2,0,1,2,-19021.4,-1037.92,3845.551,78.5871,-176.8767,6332,86.0,1,1.0-1.0
6889,9,3,0,1,2,-18983.8,-1583.15,3845.551,78.5871,-175.2329,5522,86.0,1,1.0-1.0
6890,9,4,0,2,1,-18930.6,-2127.07,3845.551,78.5871,-173.5891,5522,86.0,1,1.0-1.0
6891,9,5,0,1,0,-18861.8,-2669.25,3845.551,78.5871,-171.9452,5522,86.0,1,1.0-1.0
6892,9,6,0,2,0,-18777.5,-3209.23,3845.551,78.5872,-170.3014,6831,86.0,1,1.0-1.0
6893,9,7,0,1,1,-18677.7,-3746.56,3845.551,78.5871,-168.6576,6831,86.0,1,1.0-1.0
6894,9,8,0,2,2,-18562.5,-4280.82,3845.551,78.5871,-167.0137,6831,86.0,1,1.0-1.0
6895,9,9,0,1,0,-18432.1,-4811.55,3845.551,78.5872,-165.3699,1763,130.0,6,6.0-2.0
6896,9,10,0,1,1,-18286.5,-5338.32,3845.551,78.5872,-163.7261,1763,130.0,6,6.0-2.0
6897,9,11,0,2,2,-18125.8,-5860.69,3845.551,78.5871,-162.0822,1763,130.0,6,6.0-2.0
6898,9,12,0,1,0,-17950.2,-6378.25,3845.551,78.5871,-160.4383,1458,130.0,6,6.0-2.0
6899,9,13,0,2,1,-17759.9,-6890.55,3845.551,78.5872,-158.7946,1458,130.0,6,6.0-2.0
6900,9,14,0,1,2,-17554.9,-7397.18,3845.551,78.5871,-157.1507,1458,130.0,6,6.0-2.0
6901,9,15,0,2,0,-17335.5,-7897.72,3845.551,78.5872,-155.5069,6845,130.0,6,6.0-2.0
6902,9,16,0,1,1,-17101.8,-8391.76,3845.551,78.5871,-153.8631,6845,130.0,6,6.0-2.0
6903,9,17,0,1,2,-16854.0,-8878.9,3845.551,78.5871,-152.2192,6845,130.0,6,6.0-2.0
6904,9,18,0,2,2,-16592.4,-9358.72,3845.551,78.5872,-150.5754,6924,130.0,6,6.0-2.0
6905,9,19,0,2,1,-16317.1,-9830.85,3845.551,78.5872,-148.9316,6924,130.0,6,6.0-2.0
6906,9,20,0,1,0,-16028.3,-10294.9,3845.551,78.5871,-147.2876,6924,130.0,6,6.0-2.0
6907,9,21,0,2,0,-15726.4,-10750.4,3845.551,78.5871,-145.6439,7498,126.0,6,6.0-2.0
6908,9,22,0,1,1,-15411.6,-11197.1,3845.551,78.5871,-144.0002,7498,126.0,6,6.0-2.0
6909,9,23,0,2,2,-15084.0,-11634.6,3845.551,78.5871,-142.3563,7498,126.0,6,6.0-2.0
6910,9,24,0,1,0,-14744.0,-12062.6,3845.551,78.5871,-140.7122,4574,126.0,6,6.0-2.0
6911,9,25,0,2,1,-14391.9,-12480.6,3845.551,78.5871,-139.0683,4574,126.0,6,6.0-2.0
6912,9,26,0,2,2,-14028.0,-12888.3,3845.551,78.5871,-137.4246,4574,126.0,6,6.0-2.0
6913,9,27,0,1,0,-13652.5,-13285.4,3845.551,78.5871,-135.7808,7492,126.0,6,6.0-2.0
6914,9,28,0,1,1,-13265.8,-13671.5,3845.551,78.5871,-134.1371,7492,126.0,6,6.0-2.0
6915,9,29,0,1,2,-12868.1,-14046.5,3845.551,78.5871,-132.493,7492,126.0,6,6.0-2.0
6916,9,30,0,2,0,-12459.9,-14409.8,3845.551,78.5871,-130.8494,5383,126.0,6,6.0-2.0
6917,9,31,0,1,1,-12041.4,-14761.3,3845.551,78.5871,-129.2055,5383,126.0,6,6.0-2.0
6918,9,32,0,2,2,-11613.0,-15100.7,3845.551,78.5871,-127.5616,5383,126.0,6,6.0-2.0
6919,9,33,0,2,2,-11175.0,-15427.6,3845.551,78.5871,-125.9177,4404,28.0,6,6.0-3.0
6920,9,34,0,1,1,-10727.9,-15741.8,3845.551,78.5871,-124.2741,4404,28.0,6,6.0-3.0
6921,9,35,0,1,0,-10271.9,-16043.1,3845.551,78.5871,-122.6302,4404,28.0,6,6.0-3.0
6922,9,36,0,2,0,-9807.43,-16331.1,3845.551,78.5871,-120.9864,2895,28.0,6,6.0-3.0
6923,9,37,0,1,1,-9334.91,-16605.8,3845.551,78.5871,-119.3424,2895,28.0,6,6.0-3.0
6924,9,38,0,2,2,-8854.71,-16866.7,3845.551,78.5871,-117.6987,2895,28.0,6,6.0-3.0
6925,9,39,0,1,0,-8367.22,-17113.8,3845.551,78.5871,-116.0548,2576,28.0,6,6.0-3.0
6926,9,40,0,2,1,-7872.84,-17346.8,3845.551,78.5871,-114.4109,2576,28.0,6,6.0-3.0
6927,9,41,0,2,2,-7371.99,-17565.5,3845.551,78.5871,-112.7671,2576,28.0,6,6.0-3.0
6928,9,42,0,2,0,-6865.06,-17769.7,3845.551,78.5871,-111.1233,2720,28.0,6,6.0-3.0
6929,9,43,0,1,1,-6352.49,-17959.3,3845.551,78.5871,-109.4795,2720,28.0,6,6.0-3.0
6930,9,44,0,1,2,-5834.69,-18134.2,3845.551,78.5871,-107.8356,2720,28.0,6,6.0-3.0
6931,9,45,0,2,0,-5312.08,-18294.1,3845.551,78.5871,-106.1918,3746,136.0,7,7.0-3.0
6932,9,46,0,1,1,-4785.1,-18439.0,3845.551,78.5872,-104.5479,3746,136.0,7,7.0-3.0
6933,9,47,0,2,2,-4254.18,-18568.6,3845.551,78.5871,-102.9041,3746,136.0,7,7.0-3.0
6934,9,48,0,2,0,-3719.77,-18683.0,3845.551,78.5871,-101.2603,4604,136.0,7,7.0-3.0
6935,9,49,0,1,1,-3182.29,-18782.0,3845.551,78.5871,-99.6165,4604,136.0,7,7.0-3.0
6936,9,50,0,1,2,-2642.19,-18865.6,3845.551,78.5871,-97.9726,4604,136.0,7,7.0-3.0
6937,9,51,0,2,0,-2099.91,-18933.6,3845.551,78.5871,-96.3288,3299,136.0,7,7.0-3.0
6938,9,52,0,1,1,-1555.91,-18986.1,3845.551,78.5871,-94.6849,3299,136.0,7,7.0-3.0
6939,9,53,0,2,2,-1010.63,-19022.9,3845.551,78.5871,-93.0411,3299,136.0,7,7.0-3.0
6940,9,54,0,1,0,-464.517,-19044.1,3845.551,78.5872,-91.3973,7602,136.0,7,7.0-3.0
6941,9,55,0,2,1,81.9798,-19049.6,3845.551,78.5872,-89.7534,7602,136.0,7,7.0-3.0
6942,9,56,0,2,2,628.4093,-19039.4,3845.551,78.5872,-88.1096,7602,136.0,7,7.0-3.0
6943,9,57,0,2,0,1174.321,-19013.5,3845.551,78.5871,-86.4658,3998,99.0,6,6.0-3.0
6944,9,58,0,1,1,1719.266,-18972.0,3845.551,78.5871,-84.8219,3998,99.0,6,6.0-3.0
6945,9,59,0,2,2,2262.797,-18914.9,3845.551,78.5872,-83.1781,3998,99.0,6,6.0-3.0
6946,9,60,0,1,0,2804.467,-18842.2,3845.551,78.5872,-81.5343,5264,99.0,6,6.0-3.0
6947,9,61,0,1,1,3343.826,-18754.0,3845.551,78.5872,-79.8904,5264,99.0,6,6.0-3.0
6948,9,62,0,2,2,3880.433,-18650.3,3845.551,78.5871,-78.2466,5264,99.0,6,6.0-3.0
6949,9,63,0,1,0,4413.847,-18531.3,3845.551,78.5871,-76.6027,6181,99.0,6,6.0-3.0
6950,9,64,0,2,1,4943.627,-18397.1,3845.551,78.5871,-74.9589,6181,99.0,6,6.0-3.0
6951,9,65,0,1,2,5469.338,-18247.7,3845.551,78.5871,-73.3151,6181,99.0,6,6.0-3.0
6952,9,66,0,2,0,5990.551,-18083.3,3845.551,78.5871,-71.6712,4697,99.0,6,6.0-3.0
6953,9,67,0,1,1,6506.83,-17904.0,3845.551,78.5871,-70.0274,4697,99.0,6,6.0-3.0
6954,9,68,0,1,2,7017.753,-17710.0,3845.551,78.5871,-68.3836,4697,99.0,6,6.0-3.0
6955,9,69,0,2,2,7522.901,-17501.4,3845.551,78.5871,-66.7398,1198,30.0,6,6.0-3.0
